Genero,Casado,Graduado,Gastoscore,Experiencia_laboral,Profesion_Artista,Profesion_Construccion,Profesion_Ejecutivo,Profesion_Funcionario,Profesion_Ingeniero,Profesion_Medico,Profesion_Negocios/empresa,Profesion_Otros,Profesion_Servicios,Generacion,Provincia_Este,Provincia_Norte,Provincia_Oeste,Provincia_Sur,Edad,Family_Size,Ingresos_anuales_brutos,Dias_cliente,per_capita_income,client_longevity,socioeconomic_index,marital_education_interaction,Cluster
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,56,5,43550,87,8710.0,1.5263157894736843,0.5,1.0,2
1,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,53,3,66112,543,22037.333333333332,10.055555555555555,1.5,1.0,3
0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,41,1,124759,554,124759.0,13.19047619047619,0.0,1.0,0
0,1,1,0,2,0,1,0,0,0,0,0,0,0,,0,1,0,0,79,1,34814,119,34814.0,1.4875,0.0,1.0,2
0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,52,1,88831,480,88831.0,9.056603773584905,0.5,0.0,0
1,1,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,74,1,32236,251,32236.0,3.3466666666666667,1.0,1.0,2
0,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,85,2,41602,284,20801.0,3.302325581395349,1.5,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,51,3,81028,490,27009.333333333332,9.423076923076923,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,4,60728,178,15182.0,3.0689655172413794,0.5,1.0,2
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,74,1,56887,545,56887.0,7.266666666666667,0.5,0.0,0
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,68,4,33016,149,8254.0,2.1594202898550723,1.5,1.0,3
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,50,3,75329,187,25109.666666666668,3.6666666666666665,1.5,1.0,3
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,44,5,54941,112,10988.2,2.488888888888889,1.5,1.0,3
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,65,3,44490,524,14830.0,7.9393939393939394,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,66,2,42980,361,21490.0,5.388059701492537,0.5,1.0,2
1,1,1,1,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,41,4,89677,253,22419.25,6.023809523809524,1.5,1.0,3
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,76,1,38381,287,38381.0,3.727272727272727,2.0,0.0,3
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,64,4,90722,206,22680.5,3.169230769230769,1.0,1.0,3
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,57,1,36066,251,36066.0,4.327586206896552,0.0,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,22,5,18267,134,3653.4,5.826086956521739,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,25,4,25331,122,6332.75,4.6923076923076925,0.5,,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,73,1,49123,230,49123.0,3.108108108108108,0.0,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,21,3,12761,219,4253.666666666667,9.954545454545455,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,58,5,115807,231,23161.4,3.9152542372881354,0.5,1.0,2
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,66,3,67634,111,22544.666666666668,1.6567164179104477,0.0,1.0,2
1,1,1,0,2,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,65,1,38204,325,38204.0,4.924242424242424,0.0,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,67,4,102091,266,25522.75,3.911764705882353,0.5,1.0,2
1,1,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,75,2,66969,217,33484.5,2.8552631578947367,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,22,3,22581,269,7527.0,11.695652173913043,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,22,4,16292,282,4073.0,12.26086956521739,0.5,0.0,4
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,54,4,120744,109,30186.0,1.981818181818182,0.0,,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,3,17704,460,5901.333333333333,20.90909090909091,0.5,0.0,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,30,4,29400,180,7350.0,5.806451612903226,0.5,0.0,1
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1,0,0,0,35,2,26083,319,13041.5,8.86111111111111,0.5,1.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,74,3,99085,153,33028.333333333336,2.04,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,66,4,111087,51,27771.75,0.7611940298507462,0.5,1.0,2
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,76,3,46622,173,15540.666666666666,2.2467532467532467,0.5,0.0,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,30,3,18319,349,6106.333333333333,11.258064516129032,0.0,0.0,4
0,1,1,0,2,0,0,1,0,0,0,0,0,0,,0,0,1,0,79,1,36960,234,36960.0,2.925,1.0,1.0,2
1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,35,5,26125,326,5225.0,9.055555555555555,1.0,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,1,31,2,30396,127,15198.0,3.96875,0.5,0.0,1
0,1,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,32,1,25460,499,25460.0,15.121212121212121,0.5,1.0,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,21,5,23780,323,4756.0,14.681818181818182,0.5,0.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,57,5,93294,225,18658.8,3.8793103448275863,0.5,1.0,2
1,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,52,2,64107,134,32053.5,2.5283018867924527,1.5,1.0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,5,23259,64,4651.8,2.909090909090909,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,20,1,12477,108,12477.0,5.142857142857143,0.5,0.0,1
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,54,4,126658,193,31664.5,3.5090909090909093,2.0,1.0,3
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,87,2,115179,283,57589.5,3.215909090909091,1.5,0.0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,21,4,17979,298,4494.75,13.545454545454545,0.5,0.0,4
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,53,3,62939,399,20979.666666666668,7.388888888888889,0.0,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,3,116507,362,38835.666666666664,6.241379310344827,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,25,4,20114,382,5028.5,14.692307692307692,0.5,0.0,4
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,64,1,107111,316,107111.0,4.861538461538461,0.0,1.0,0
1,1,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,76,1,52694,310,52694.0,4.025974025974026,0.5,1.0,2
0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,41,1,92439,586,92439.0,13.952380952380953,0.0,1.0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,3,22939,77,7646.333333333333,2.264705882352941,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,28,4,21776,174,5444.0,6.0,0.5,,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,25,5,20965,141,4193.0,5.423076923076923,0.5,0.0,1
1,0,1,0,2,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,43,2,39385,570,19692.5,12.954545454545455,0.5,0.0,4
0,1,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,47,2,96043,157,48021.5,3.2708333333333335,0.0,1.0,2
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,35,1,26701,345,26701.0,9.583333333333334,0.5,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,25,5,23873,44,4774.6,1.6923076923076923,0.5,0.0,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,33,3,23171,325,7723.666666666667,9.558823529411764,0.5,0.0,1
1,1,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,45,2,74707,147,37353.5,3.1956521739130435,0.5,0.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,54,2,90484,351,45242.0,6.381818181818182,0.5,1.0,2
0,1,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,73,3,98252,142,32750.666666666668,1.9189189189189189,1.0,0.0,2
1,1,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,74,2,76622,219,38311.0,2.92,1.0,1.0,2
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,33,2,28639,139,14319.5,4.088235294117647,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,47,3,124410,393,41470.0,8.1875,0.5,1.0,2
1,0,1,0,2,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,43,1,32086,222,32086.0,5.045454545454546,1.0,0.0,1
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,4,116732,522,29183.0,9.0,0.0,,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,63,5,72707,211,14541.4,3.296875,0.5,1.0,2
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,69,1,83674,302,83674.0,4.314285714285714,2.0,1.0,3
1,1,0,2,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,57,3,123831,267,41277.0,4.603448275862069,1.0,0.0,3
0,1,1,1,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,67,2,53934,482,26967.0,7.088235294117647,1.0,1.0,2
0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,39,2,28343,329,14171.5,8.225,0.0,1.0,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,57,2,51843,250,25921.5,4.310344827586207,0.5,1.0,2
1,1,1,2,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,50,2,42563,76,21281.5,1.4901960784313726,1.5,1.0,3
0,1,1,1,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,41,2,125202,246,62601.0,5.857142857142857,0.5,1.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,24,7,21094,262,3013.4285714285716,10.48,0.5,0.0,4
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,50,2,62926,104,31463.0,2.0392156862745097,1.0,1.0,2
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,61,1,74579,127,74579.0,2.0483870967741935,1.0,1.0,0
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,54,1,46543,394,46543.0,7.163636363636364,1.0,1.0,2
1,1,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,46,6,128961,345,21493.5,7.340425531914893,0.0,0.0,2
1,1,1,2,2,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,43,2,101069,379,50534.5,8.613636363636363,2.0,1.0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,20,3,20051,255,6683.666666666667,12.142857142857142,0.5,0.0,4
0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,47,3,43327,507,14442.333333333334,10.5625,0.5,0.0,2
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,55,4,54201,190,13550.25,3.392857142857143,1.5,0.0,3
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,41,4,126428,324,31607.0,7.714285714285714,0.5,1.0,2
1,0,1,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,41,1,21726,90,21726.0,2.142857142857143,0.5,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,32,4,25237,366,6309.25,11.090909090909092,0.5,0.0,4
0,1,1,0,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,69,3,80549,141,26849.666666666668,2.0142857142857142,0.0,1.0,2
0,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,91,2,71830,579,35915.0,6.293478260869565,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,61,3,60525,34,20175.0,0.5483870967741935,0.5,1.0,2
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,78,3,34419,151,11473.0,1.9113924050632911,0.0,1.0,2
0,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,96,1,75101,199,75101.0,2.051546391752577,0.5,0.0,0
1,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,54,5,37061,139,7412.2,2.5272727272727273,0.5,1.0,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,30,4,26092,248,6523.0,8.0,1.0,0.0,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,0,0,0,28,4,27427,298,6856.75,10.275862068965518,1.0,0.0,4
0,1,0,0,2,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,46,2,36609,349,18304.5,7.425531914893617,0.5,0.0,2
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,73,2,86060,235,43030.0,3.175675675675676,0.0,1.0,2
0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,1,0,29,2,31110,389,15555.0,12.966666666666667,1.0,1.0,4
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,35,1,22751,117,22751.0,3.25,0.5,0.0,1
1,1,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,35,2,19804,184,9902.0,5.111111111111111,1.0,1.0,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,41,1,84270,300,84270.0,7.142857142857143,1.0,0.0,0
1,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,68,5,116584,579,23316.8,8.391304347826088,0.5,,2
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,36,4,26602,184,6650.5,4.972972972972973,0.5,0.0,1
1,1,1,1,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,50,2,95678,119,47839.0,2.3333333333333335,0.5,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,20,5,19371,420,3874.2,20.0,0.5,,4
1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,41,3,57412,62,19137.333333333332,1.4761904761904763,0.5,1.0,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,33,4,22470,183,5617.5,5.382352941176471,1.0,0.0,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,34,3,18349,110,6116.333333333333,3.142857142857143,0.0,0.0,1
1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,40,4,83811,261,20952.75,6.365853658536586,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,53,4,100069,321,25017.25,5.944444444444445,0.5,1.0,2
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,34,1,21343,119,21343.0,3.4,0.5,0.0,1
1,1,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,40,2,43942,255,21971.0,6.219512195121951,1.0,1.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,67,6,49766,321,8294.333333333334,4.720588235294118,0.5,1.0,2
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,91,2,107868,118,53934.0,1.2826086956521738,1.5,0.0,3
0,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,85,2,121885,368,60942.5,4.27906976744186,1.5,0.0,3
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,51,3,124604,257,41534.666666666664,4.9423076923076925,1.0,1.0,3
0,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,53,3,128816,160,42938.666666666664,2.962962962962963,1.0,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,21,5,13750,337,2750.0,15.318181818181818,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,23,3,19722,208,6574.0,8.666666666666666,0.5,0.0,1
1,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,61,1,103487,353,103487.0,5.693548387096774,0.0,0.0,0
1,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,44,1,66433,264,66433.0,5.866666666666666,0.5,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,30,5,25993,345,5198.6,11.129032258064516,0.5,0.0,4
1,1,0,0,2,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,54,1,43747,319,43747.0,5.8,1.0,0.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,4,17206,236,4301.5,10.727272727272727,0.5,0.0,1
1,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,58,1,126353,55,126353.0,0.9322033898305084,0.0,0.0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,32,1,26992,232,26992.0,7.03030303030303,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,25,4,31644,259,7911.0,9.961538461538462,0.5,0.0,1
0,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,92,2,40637,420,20318.5,4.516129032258065,1.5,1.0,3
0,0,1,0,2,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,42,4,43909,553,10977.25,12.86046511627907,0.0,0.0,4
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,29,2,20874,596,10437.0,19.866666666666667,1.0,0.0,4
1,1,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,65,1,75992,292,75992.0,4.424242424242424,0.5,1.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,4,16606,227,4151.5,10.318181818181818,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,24,4,15330,564,3832.5,22.56,0.5,,4
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,22,2,15837,278,7918.5,12.08695652173913,0.0,0.0,4
0,1,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,40,3,88397,354,29465.666666666668,8.634146341463415,0.5,1.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,20,3,14480,336,4826.666666666667,16.0,0.5,0.0,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,22,4,12584,135,3146.0,5.869565217391305,0.5,0.0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,20,4,13765,521,3441.25,24.80952380952381,1.0,0.0,4
0,1,0,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,35,2,26497,485,13248.5,13.472222222222221,0.5,0.0,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,20,4,18468,130,4617.0,6.190476190476191,0.5,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,20,2,21028,577,10514.0,27.476190476190474,0.5,0.0,4
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,75,7,28531,142,4075.8571428571427,1.868421052631579,2.0,0.0,3
1,1,1,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,1,91,2,58680,300,29340.0,3.260869565217391,1.0,1.0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,23,4,20978,102,5244.5,4.25,0.5,0.0,1
1,1,1,2,2,1,0,0,0,0,0,0,0,0,,1,0,0,0,83,2,90893,486,45446.5,5.785714285714286,1.0,1.0,3
0,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,41,2,126893,348,63446.5,8.285714285714286,1.0,1.0,0
1,1,1,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,39,3,23456,115,7818.666666666667,2.875,0.5,1.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,22,3,16098,179,5366.0,7.782608695652174,0.5,0.0,1
0,1,0,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,64,4,81431,74,20357.75,1.1384615384615384,0.5,,2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,36,4,24750,276,6187.5,7.45945945945946,0.5,0.0,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,64,3,109775,175,36591.666666666664,2.6923076923076925,0.0,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,22,5,16362,228,3272.4,9.91304347826087,0.5,0.0,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,55,2,39417,152,19708.5,2.7142857142857144,0.5,1.0,2
1,0,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,61,1,91443,129,91443.0,2.0806451612903225,1.0,0.0,0
1,0,1,0,2,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,56,1,88356,564,88356.0,9.894736842105264,0.0,0.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,30,3,23523,275,7841.0,8.870967741935484,0.5,0.0,1
1,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,64,2,43710,456,21855.0,7.015384615384615,1.5,1.0,3
0,1,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,68,2,73987,346,36993.5,5.0144927536231885,1.0,0.0,2
0,1,1,2,2,0,0,0,0,0,0,1,0,0,,0,0,1,0,87,2,23986,300,11993.0,3.409090909090909,2.0,1.0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,21,4,16653,164,4163.25,7.454545454545454,0.5,0.0,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,36,1,28277,381,28277.0,10.297297297297296,0.5,0.0,4
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,40,2,37963,378,18981.5,9.21951219512195,0.5,1.0,1
1,1,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,32,2,26252,296,13126.0,8.969696969696969,0.5,1.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,31,3,25176,363,8392.0,11.34375,0.5,,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,58,3,39553,254,13184.333333333334,4.305084745762712,0.5,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,24,4,21885,532,5471.25,21.28,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,23,3,12329,269,4109.666666666667,11.208333333333334,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,24,3,19407,401,6469.0,16.04,0.5,0.0,4
0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,31,3,28539,510,9513.0,15.9375,0.0,0.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,53,4,93158,293,23289.5,5.425925925925926,0.5,1.0,2
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,53,2,27604,260,13802.0,4.814814814814815,1.5,1.0,3
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,73,3,128917,76,42972.333333333336,1.027027027027027,0.5,0.0,2
1,1,1,0,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,52,4,44500,319,11125.0,6.018867924528302,0.0,1.0,2
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,75,4,59252,78,14813.0,1.0263157894736843,1.0,1.0,3
0,1,0,2,2,0,0,1,0,0,0,0,0,0,,0,0,0,1,80,2,85936,219,42968.0,2.7037037037037037,2.0,,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,68,3,57588,352,19196.0,5.101449275362318,0.5,1.0,2
1,1,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,65,1,117666,259,117666.0,3.9242424242424243,0.5,0.0,0
0,1,1,1,2,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,42,2,43645,502,21822.5,11.674418604651162,1.5,1.0,3
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,84,2,21617,557,10808.5,6.552941176470588,1.5,0.0,3
1,1,1,0,2,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,44,2,69106,260,34553.0,5.777777777777778,0.5,1.0,2
1,1,1,2,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,54,2,103305,502,51652.5,9.127272727272727,1.5,1.0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,0,1,0,0,36,1,24610,445,24610.0,12.027027027027026,0.0,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,20,1,23484,578,23484.0,27.523809523809526,0.5,0.0,4
1,1,1,2,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,76,2,101575,504,50787.5,6.545454545454546,1.5,1.0,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,24,5,21851,260,4370.2,10.4,0.5,,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,20,3,22496,529,7498.666666666667,25.19047619047619,0.5,,4
